text,重量體積_mentioned,重量體積_score,重量體積_sentiment,重量體積_confidence,充電速度_mentioned,充電速度_score,充電速度_sentiment,充電速度_confidence,接口相容性_mentioned,接口相容性_score,接口相容性_sentiment,接口相容性_confidence,外觀材質_mentioned,外觀材質_score,外觀材質_sentiment,外觀材質_confidence,價格_mentioned,價格_score,價格_sentiment,價格_confidence
"[""[{'text': '小巧好用', 'rating': 5, 'date': '2025/07/11'}, {'text': '小巧好用', 'rating': 5, 'date': '2025/07/11'}, {'text': '商品本身沒有問題，但是包裝隨便，沒有做任何防護，一顆行動電源在箱子裡滾來滾去，沒有放任何防撞的東西。', 'rating': 2, 'date': '2025/0",True,0.3701738115446831,positive,0.5552607173170246,False,,,,False,,,,False,,,,False,,,
"[""[{'text': '一次兩顆還是很便利', 'rating': 5, 'date': '2024/03/31'}]""]",False,,,,False,,,,False,,,,False,,,,False,,,
"[""[{'text': '第一次使用就斷裂！品質太差了，又不是廉價沒品牌商品', 'rating': 1, 'date': '2024/10/15'}]""]",False,,,,False,,,,False,,,,False,,,,False,,,
"[""[{'text': '產品不錯，不過充電的時候會漏電', 'rating': 5, 'date': '2025/09/02'}, {'text': '充電夠快', 'rating': 5, 'date': '2025/08/29'}]""]",False,,,,True,0.6984911319557349,positive,1.0,False,,,,False,,,,False,,,
"[""[{'text': '很輕巧。為它本身充電的線需自備', 'rating': 5, 'date': '2025/08/24'}]""]",True,0.6682177049233796,positive,1.0,True,-0.8561799782237243,negative,1.0,True,-0.8561799782237243,negative,1.0,False,,,,False,,,
"[""[{'text': 'iPhone 15 室溫20度<br/>從40% 充到80% 約60分鐘', 'rating': 5, 'date': '2025/01/26'}, {'text': '方便 好用 在攜帶性跟電量有很好的平衡 推薦', 'rating': 5, 'date': '2025/01/09'}, {'text': '行充很小很輕<br/>攜帶也方便<br/>重點是吸很緊（沒手機",True,0.33405557569839844,positive,0.5010833635475976,True,0.5766789404591384,positive,0.8650184106887076,False,,,,True,0.7011786714555215,positive,1.0,True,0.02311625111569889,neutral,0.034674376673548335
"[""[{'text': '初次使用充電前，好像電充不進去。<br/>充 半小時“ 活化”後，就可從數顯充電器看到此行動電源正以15-18 w充電中。<br/>399 購得此物，真划算。', 'rating': 5, 'date': '2025/05/18'}, {'text': '如預期，充電速快，方便好用^_^', 'rating': 5, 'date': '2024/03/04'}, {'te",True,0.003599455308742822,neutral,0.005399182963114233,True,0.721574811988062,positive,1.0,False,,,,False,,,,True,0.6385627415583743,positive,0.9578441123375615
"[""[{'text': '品質不錯，但接頭的部分如果能再做得更穩的話一定會更好用喔，不然稍微弄到一下就從手機上掉下來砸到自己，還蠻痛的。', 'rating': 5, 'date': '2024/08/11'}]""]",False,,,,False,,,,False,,,,False,,,,False,,,
"[""[{'text': '充電很快，出國帶一小顆，就很夠用了，幾乎都還有剩電量～', 'rating': 5, 'date': '2025/04/01'}]""]",True,0.6377572269460567,positive,0.9566358404190851,True,0.6377572269460567,positive,0.9566358404190851,False,,,,False,,,,False,,,
"[""[{'text': '實際不像所說的那樣有10000毫安，pro12中古手機充電60%至近90%，就沒有電了!', 'rating': 3, 'date': '2025/10/30'}]""]",False,,,,True,-0.8451411714112657,negative,1.0,False,,,,False,,,,False,,,
