text,重量體積_mentioned,重量體積_score,重量體積_sentiment,重量體積_confidence,充電速度_mentioned,充電速度_score,充電速度_sentiment,充電速度_confidence,接口相容性_mentioned,接口相容性_score,接口相容性_sentiment,接口相容性_confidence,外觀材質_mentioned,外觀材質_score,外觀材質_sentiment,外觀材質_confidence,價格_mentioned,價格_score,價格_sentiment,價格_confidence
"[""[{'text': 'ADATA 威剛 P20000QCD 20000mAh PD/QC 極速快充行動電源寶石藍，這是我買的第2台，購買快充行動電源最好要選國家認證，有品牌類似威剛品質有保證，雜牌怕爆炸，建議還是要買有廠牌，本產品使用一天沒問題，值推薦。', 'rating': 5, 'date': '2025/02/08'}, {'text': '好用，之前買過用了兩年電池膨脹所以再買，充電",True,-0.6056303736343184,negative,0.9084455604514776,True,0.6814204607328075,positive,1.0,True,0.704767161535875,positive,1.0,True,0.7482877879864106,positive,1.0,True,0.781701771986525,positive,1.0
"[""[{'text': 'ip12promax可以從3x%充到100%2次，還多一些些（第3次可以再充一下），符合使用需求。就是快充時候會有點燙的要注意散熱', 'rating': 5, 'date': '2024/09/02'}]""]",False,,,,True,0.670117873802975,positive,1.0,False,,,,False,,,,False,,,
"[""[{'text': '我覺得沒有很重，而且它很有幫助，因為它會自動以最佳速度充電。<br/>另外，我訂購的產品是24小時內出貨的，但實際上三天後就到了...', 'rating': 5, 'date': '2024/06/29'}, {'text': '物超所值，夫復何求？網路家庭，必出佳品！', 'rating': 5, 'date': '2024/07/18'}, {'text': '目前",True,-0.41273652667584404,negative,0.6191047900137661,True,0.48530630672352076,positive,0.7279594600852811,True,-0.3396425954843598,negative,0.5094638932265397,False,,,,True,0.7204233621725744,positive,1.0
"[""[{'text': '質感好，使用也沒問題。', 'rating': 5, 'date': '2025/03/01'}, {'text': '充電時斷斷續續接觸不良', 'rating': 1, 'date': '2025/01/16'}]""]",False,,,,True,-0.8831525975529487,negative,1.0,False,,,,True,0.7190099738172808,positive,1.0,False,,,
"[""[{'text': '標題顯示是20000mah，但實際約10000mah，因為我充電手機(電量都是5000mah)2次就沒了，不符合標題20000mah。', 'rating': 2, 'date': '2025/09/07'}]""]",False,,,,True,-0.8665936316281332,negative,1.0,False,,,,False,,,,False,,,
"[""[{'text': '細心聯絡，確認我的手機型號後，才出貨。雖然此舉甚好，但也延誤了出貨時間。不知道怎麼說', 'rating': 5, 'date': '2024/10/25'}, {'text': '出貨慢是出於細心確認，還可以接受，電池本身充電也很順，但是，已經斷了', 'rating': 3, 'date': '2024/11/10'}]""]",False,,,,True,-0.896447874744618,negative,1.0,False,,,,False,,,,False,,,
"[""[{'text': '小巧精美，攜帶方便，我媽媽很喜歡。', 'rating': 5, 'date': '2024/11/23'}, {'text': '體積很小，與藍芽耳機差不多<br/><br/>沒有電源喚醒鍵，很不方便<br/>第一次插手機時會接觸不良<br/>需要重插第二次才會正常<br/><br/>充電速度偏慢，實際輸出約8.5瓦<br/>1分鐘充不到1%，充電時不能用手機<br/>",True,-0.025514150826432054,neutral,0.038271226239648085,True,-0.8999726426043867,negative,1.0,False,,,,True,0.7192882425830863,positive,1.0,False,,,
"[""[{'text': '好用，而且可以充手錶', 'rating': 5, 'date': '2025/03/15'}, {'text': '會磁吸力量夠，體型小，自帶線', 'rating': 5, 'date': '2025/02/18'}, {'text': '不能磁吸充電 有點失落<br/>導致在用支撐架時會斜一邊', 'rating': 4, 'date': '2025/02/08'}",True,0.7226966499255176,positive,1.0,True,0.03315550307474043,neutral,0.049733254612110644,True,0.03315550307474043,neutral,0.049733254612110644,False,,,,False,,,
"[""[{'text': '尺寸很棒，但插槽有點不太好插，要拔也有點不好拔，還好不嚴重。', 'rating': 5, 'date': '2025/03/26'}, {'text': 'PChome配合物流商網家現在送貨到客戶住所，沒有電話、沒人簽收就逕自丟包在一樓櫃檯，誇張的是當天週日管理員休假，櫃檯根本是空哨的情況，跟PChome客服反映，就只傳了一張物流送貨人員現場到此一遊拍的包裹放置櫃檯照，",True,-0.9007058979344089,negative,1.0,False,,,,False,,,,False,,,,False,,,
"[""[{'text': 'Nokia 之製程與品質內部管理具一定水準, 使用 Nokia 耳機體驗佳, 決定再購買其他 Nokia 延伸產品', 'rating': 5, 'date': '2025/03/09'}, {'text': '出貨速度快', 'rating': 5, 'date': '2025/03/07'}, {'text': '有點重 速度還行 電量大 讚', 'rating': ",True,-0.7110409679695014,negative,1.0,True,0.7214747037797389,positive,1.0,False,,,,False,,,,False,,,
"[""[{'text': '方便小物,放包包外出沒電就能應急用,很棒', 'rating': 5, 'date': '2023/12/18'}]""]",True,0.7182454860505667,positive,1.0,False,,,,False,,,,False,,,,False,,,
"[""[{'text': '30000mah夠大不需時常充電，讚👍', 'rating': 5, 'date': '2025/11/08'}, {'text': '這顆電源容量超大，CP值高，買多顆了，值得，讚！強力推薦！', 'rating': 5, 'date': '2025/10/23'}, {'text': '容量很大，可以充很多次', 'rating': 5, 'date': '2025/",True,-0.5092103522755475,negative,0.7638155284133212,True,0.3540965238311921,positive,0.5311447857467881,False,,,,False,,,,True,0.7179751209929114,positive,1.0
"[""[{'text': '再次回購', 'rating': 5, 'date': '2025/06/08'}, {'text': 'cp值高,實用', 'rating': 5, 'date': '2025/02/03'}, {'text': '值得的商品', 'rating': 5, 'date': '2024/11/25'}]""]",False,,,,False,,,,False,,,,False,,,,False,,,
"[""[{'text': '小巧易攜帶，typeC接頭速充超快速', 'rating': 5, 'date': '2024/11/24'}, {'text': '跟我之前用的尺寸差不多，但是電量多了快一倍，接口也多了好幾個，還不錯', 'rating': 5, 'date': '2024/11/07'}, {'text': '個子不大，快充速度快。', 'rating': 5, 'date': '2",True,0.014091463350213955,neutral,0.021137195025320934,True,0.7183025555093847,positive,1.0,True,-0.7114232075258006,negative,1.0,False,,,,True,0.7183164124164142,positive,1.0
"[""[{'text': '挑對手機殼，14 pro裝手機殼也能magesafe', 'rating': 5, 'date': '2025/07/21'}, {'text': '角度偏高 其他還ok', 'rating': 5, 'date': '2025/06/01'}, {'text': '行動電源還是買有品牌的比較安心。', 'rating': 5, 'date': '2025/03/14'}",False,,,,True,-0.6745824813794377,negative,1.0,True,0.7261338879384557,positive,1.0,True,-0.890134587540992,negative,1.0,True,0.319392594473671,positive,0.4790888917105065
"[""[{'text': '品質佳。重量輕盈。非常實用', 'rating': 5, 'date': '2025/10/29'}, {'text': '充電非常快，但重量比想像的稍微重一點，只是體積真的很小，攜帶真的很方便，價格也很合理，而且是原廠的，比較不用擔心安全性的問題', 'rating': 5, 'date': '2025/06/16'}]""]",True,-0.1276182594705854,neutral,0.1914273892058781,True,0.6059338275904722,positive,0.9089007413857083,False,,,,False,,,,True,-0.45724518306420275,negative,0.6858677745963041
"[""[{'text': '訂了隔天折扣的就補貨了<br/>買貴30了', 'rating': 5, 'date': '2024/07/24'}, {'text': '手機可以充三次，很棒！', 'rating': 5, 'date': '2024/04/23'}]""]",False,,,,False,,,,False,,,,False,,,,True,-0.6982068863163444,negative,1.0
"[""[{'text': '很可愛但只用兩三次就壞了，並沒有摔到或是其他外力因素，特地選擇台灣製的產品，結果非常令人失望', 'rating': 1, 'date': '2024/06/11'}]""]",False,,,,False,,,,False,,,,False,,,,False,,,
"[""[{'text': '比momo便宜還有贈品', 'rating': 5, 'date': '2024/08/10'}]""]",False,,,,False,,,,False,,,,False,,,,True,0.6520844512423108,positive,0.9781266768634662
"[""[{'text': '購買兩個，一個是好的，另一個就像照片裡面，整個爆裂，也懶得寄回更換，希望出貨之前，能夠有品管，免得收到貨品心情很差。', 'rating': 1, 'date': '2023/11/11'}]""]",False,,,,False,,,,False,,,,False,,,,False,,,
"[""[{'text': '一天絕對夠用', 'rating': 5, 'date': '2024/06/10'}, {'text': '不錯，很滿意', 'rating': 5, 'date': '2025/01/19'}, {'text': '用1天就壞掉，爛東西', 'rating': 1, 'date': '2024/09/26'}]""]",False,,,,False,,,,False,,,,False,,,,False,,,
"[""[{'text': '出貨很快 產品設計簡潔', 'rating': 5, 'date': '2024/03/28'}, {'text': '使用一周即故障了，完全無法充電及放電，且包裝已丟棄，可退貨嗎？', 'rating': 1, 'date': '2024/08/10'}]""]",False,,,,True,0.29526434187295875,positive,0.4428965128094381,False,,,,True,-0.9031757514001001,negative,1.0,False,,,
"[""[{'text': '方便好用！保固兩年半讚', 'rating': 5, 'date': '2023/11/26'}]""]",False,,,,False,,,,False,,,,False,,,,False,,,
"[""[{'text': '電池容量不大，但緊急充電還不錯', 'rating': 5, 'date': '2023/12/21'}, {'text': '充電很快，而且不用帶線真的很方便，很滿意', 'rating': 5, 'date': '2023/12/18'}]""]",True,-0.7145805992057922,negative,1.0,True,0.7180065082803044,positive,1.0,True,0.008794647199277906,neutral,0.013191970798916859,False,,,,False,,,
"[""[{'text': '性價比不高！', 'rating': 1, 'date': '2025/06/19'}]""]",False,,,,False,,,,False,,,,False,,,,True,-0.7875432157425155,negative,1.0
"[""[{'text': '自帶線設計的不好用，總有一天會斷掉', 'rating': 5, 'date': '2025/04/28'}]""]",False,,,,False,,,,True,-0.8623504056095989,negative,1.0,True,-0.8623504056095989,negative,1.0,False,,,
"[""[{'text': '蠻小的有附線會更好', 'rating': 5, 'date': '2024/01/24'}, {'text': '還不錯歐', 'rating': 5, 'date': '2023/11/02'}]""]",True,0.6617811998052934,positive,0.9926717997079401,False,,,,True,-0.8658096213758861,negative,1.0,False,,,,False,,,
"[""[{'text': '非常穩定 品質不錯', 'rating': 5, 'date': '2025/09/14'}, {'text': 'vivo oppo都支援快充，驚艷', 'rating': 5, 'date': '2025/11/13'}, {'text': '充電快速，附有2條充電線，輕巧方便攜帶。', 'rating': 5, 'date': '2025/11/12'}, {'te",True,0.646969437227534,positive,0.9704541558413009,True,0.720107297611124,positive,1.0,True,0.718522381211785,positive,1.0,True,0.7193945214203045,positive,1.0,False,,,
"[""[{'text': '產品不錯，商品的電能容量大，且輕薄短小，可輕易放入手提包裡。', 'rating': 5, 'date': '2025/11/13'}, {'text': '小巧攜帶方便，充電次數足夠，符合搭機規定', 'rating': 5, 'date': '2025/10/01'}]""]",True,0.6232758355510357,positive,0.9349137533265536,True,0.01705210007939713,neutral,0.025578150119095693,False,,,,False,,,,False,,,
"[""[{'text': '使用方便，充電亦快充滿', 'rating': 5, 'date': '2025/11/03'}, {'text': '使用方便，充電快！', 'rating': 5, 'date': '2025/11/03'}, {'text': '隨了自帶Type C 線，同時還有一個Type C及一個Type A的插頭,使用很方便。', 'rating': 5, 'date': '",False,,,,True,0.7182507926280309,positive,1.0,True,0.01005557557881901,neutral,0.015083363368228516,False,,,,False,,,
"[""[{'text': '非常方便⋯好用', 'rating': 5, 'date': '2025/07/25'}, {'text': '品質很好👍，充電速度很快。', 'rating': 5, 'date': '2025/07/22'}, {'text': '品質很好', 'rating': 5, 'date': '2025/05/06'}]""]",False,,,,True,0.7183393386768587,positive,1.0,False,,,,False,,,,False,,,
"[""[{'text': '使用了3天的心得<br/>在緊急情況下可多10%-15%的電，非常感謝<br/>但發熱狀況真的很可怕😱<br/>買之前請考慮一下', 'rating': 5, 'date': '2024/10/12'}, {'text': '感謝廠商幫我更換新品，服務非常好👍', 'rating': 5, 'date': '2024/06/21'}, {'text': '方便好用', '",True,0.6682861329229307,positive,1.0,True,-0.6522486806167443,negative,0.9783730209251165,True,-0.6522486806167443,negative,0.9783730209251165,True,0.77019119299436,positive,1.0,False,,,
"[""[{'text': '外盒沒損傷，裡面行動電源可以用，但是表面有細小的刮痕', 'rating': 3, 'date': '2025/10/12'}]""]",True,0.7286524887213356,positive,1.0,False,,,,False,,,,False,,,,False,,,
"[""[{'text': '沒有附充電線，失望。', 'rating': 1, 'date': '2024/06/28'}, {'text': '沒有附充電線，失望。', 'rating': 1, 'date': '2024/06/28'}]""]",False,,,,True,-0.8993308856562842,negative,1.0,True,-0.9028606560288464,negative,1.0,False,,,,False,,,
"[""[{'text': '超級可愛', 'rating': 5, 'date': '2024/07/22'}, {'text': '很可愛，磁吸很緊，就是貼上不會自己充需要按開關', 'rating': 4, 'date': '2024/02/04'}]""]",False,,,,False,,,,False,,,,False,,,,False,,,
"[""[{'text': '超讚的', 'rating': 5, 'date': '2025/10/31'}, {'text': '掛繩就是充電線很方便', 'rating': 5, 'date': '2024/12/19'}]""]",False,,,,True,0.06756950990830303,neutral,0.10135426486245455,True,0.06756950990830303,neutral,0.10135426486245455,False,,,,False,,,
"[""[{'text': '小米的產品一項CP值都滿高的，便宜又大碗，值得推薦，讚！！', 'rating': 5, 'date': '2025/08/03'}, {'text': '體積小出國方便', 'rating': 5, 'date': '2025/11/17'}, {'text': '質感佳', 'rating': 5, 'date': '2025/10/13'}, {'text': '外",True,0.06194635688902502,neutral,0.09291953533353753,True,0.5480460249499876,positive,0.8220690374249813,True,-0.7145481675789337,negative,1.0,True,0.7180663119087927,positive,1.0,True,0.7180663119087927,positive,1.0
"[""[{'text': '很棒的商品', 'rating': 5, 'date': '2025/07/09'}, {'text': '戶外活動時帶著挺方便 可以太陽能充電！', 'rating': 5, 'date': '2025/05/17'}, {'text': '還不錯，可惜沒有吊掛的地方，只能放在平面曬太陽，沒辦法掛在背包上面邊走邊太陽能充電', 'rating': 5, 'date': ",True,-0.9035313804021394,negative,1.0,True,0.046704828952831,neutral,0.07005724342924649,False,,,,False,,,,False,,,
"[""[{'text': '給四星的理由是這款商品的功能性沒有達到基本的需求，實測後確認typeC插頭只提供本身充電而不會供電，這在便利性上已打了折扣，然而最重要是太陽能的轉換效能極差，我在放電完成後趁著最近天氣都很好，曝曬了一整天太陽，結果晚上回來確認發現連第一格的燈都還是在閃爍狀態，不如直接去買摺疊太陽能板', 'rating': 4, 'date': '2025/07/02'}, {'text",True,-0.7144405418841137,negative,1.0,True,0.009509932392577136,neutral,0.014264898588865704,False,,,,False,,,,False,,,
"[""[{'text': '很方便很輕', 'rating': 5, 'date': '2025/04/06'}, {'text': '符合需求', 'rating': 4, 'date': '2025/09/10'}, {'text': '我的IPHONE15PRO 不能充', 'rating': 1, 'date': '2025/07/24'}]""]",True,0.778207387962797,positive,1.0,False,,,,False,,,,False,,,,False,,,
"[""[{'text': '很可愛，喜歡🥰🥰🥰', 'rating': 5, 'date': '2024/06/16'}, {'text': '買兩個都壞掉，換了3-4次。', 'rating': 2, 'date': '2024/08/01'}]""]",False,,,,False,,,,False,,,,False,,,,False,,,
"[""[{'text': '但是很重', 'rating': 4, 'date': '2025/06/23'}]""]",True,-0.8852844844469647,negative,1.0,False,,,,False,,,,False,,,,False,,,
"[""[{'text': 'Light weighted and durable.', 'rating': 5, 'date': '2025/09/03'}, {'text': '不是很理想', 'rating': 3, 'date': '2025/08/13'}]""]",False,,,,False,,,,False,,,,False,,,,False,,,
"[""[{'text': '外觀設計出眾, 品質有質感', 'rating': 5, 'date': '2025/08/27'}]""]",False,,,,False,,,,False,,,,True,0.6443938585695045,positive,0.9665907878542568,False,,,
"[""[{'text': '太重了', 'rating': 1, 'date': '2024/06/05'}]""]",True,-0.8739879663029677,negative,1.0,False,,,,False,,,,False,,,,False,,,
"[""[{'text': '輕薄方便，magsafe能無線為airpods Pro2 充電', 'rating': 5, 'date': '2025/05/18'}, {'text': '薄型攜帶方便，充電時溫溫的不發燙，補充一次電力足夠', 'rating': 5, 'date': '2025/02/23'}, {'text': '產品輕薄, 頗具質感.', 'rating': 5, 'date'",True,0.5785787160236935,positive,0.8678680740355402,True,0.16149388738972742,neutral,0.24224083108459113,True,0.7243570717872952,positive,1.0,True,0.6893339274280124,positive,1.0,False,,,
"[""[{'text': '輕薄，吸力好，除了充電比較慢，溫度有點高，其他ok', 'rating': 5, 'date': '2025/10/09'}, {'text': '商品使用上很不錯，發熱量也沒有很大，但充放電速度較慢，使用蘋果原廠線大約要充2小時才能充滿行動電源', 'rating': 5, 'date': '2025/03/22'}, {'text': '底部會些微過熱<br/>有些燙",True,0.5269023817278239,positive,0.7903535725917359,True,-0.20797666672523302,neutral,0.31196500008784955,True,-0.40066888525651706,negative,0.6010033278847756,True,0.6759986356399516,positive,1.0,False,,,
"[""[{'text': '實用交換禮物，購物平台有保障。', 'rating': 5, 'date': '2024/12/19'}, {'text': '很方便，充電速度快', 'rating': 5, 'date': '2024/12/08'}, {'text': '充電充車慢', 'rating': 2, 'date': '2024/11/21'}, {'text': '充電充的很慢', 'r",False,,,,True,-0.16767617316494723,neutral,0.25151425974742087,False,,,,False,,,,False,,,
"[""[{'text': '充電速度快又穩定 推推', 'rating': 5, 'date': '2025/04/26'}, {'text': '很好攜帶，短暫外出需求充手機+手錶帶這顆就很夠，自帶的type c線也可以拿來充行充，省下帶線的麻煩👍🏻', 'rating': 5, 'date': '2025/02/21'}]""]",True,0.007540306590756504,neutral,0.011310459886134756,True,0.7177633299629278,positive,1.0,True,0.007540306590756504,neutral,0.011310459886134756,False,,,,False,,,
"[""[{'text': '輕巧,  品質好', 'rating': 5, 'date': '2025/09/09'}, {'text': '為了入境中國買的♥️ 迷你攜帶超方便只是手機充飽大概就是用一次', 'rating': 5, 'date': '2025/09/04'}]""]",True,0.5335651479504528,positive,0.8003477219256793,False,,,,False,,,,False,,,,False,,,
"[""[{'text': '很可愛<br/>小貼紙有一種儀式感', 'rating': 5, 'date': '2025/07/17'}, {'text': '支架會滑掉導致無法站立 可惜了', 'rating': 4, 'date': '2025/08/09'}, {'text': '磁吸充電有時無法作動，<br/>目前還不清楚問題何在，<br/>只能多試幾次才能正常供電。', 'rating':",True,0.36076677614965785,positive,0.5411501642244868,True,-0.8631533036447836,negative,1.0,False,,,,False,,,,False,,,
"[""[{'text': '充電的地方較不密合無法固定', 'rating': 3, 'date': '2025/07/29'}]""]",False,,,,True,-0.7156122799534698,negative,1.0,False,,,,False,,,,False,,,
"[""[{'text': '很棒 覺得電腦家正在進步中 給讚', 'rating': 5, 'date': '2024/07/02'}]""]",False,,,,False,,,,False,,,,False,,,,False,,,
"[""[{'text': '非常喜歡，而且是有保障的power bank，實際操作也很便利，外型又是我最愛的史迪奇，非常喜歡。', 'rating': 5, 'date': '2025/03/17'}]""]",False,,,,False,,,,False,,,,False,,,,False,,,
"[""[{'text': '小巧好攜帶，下次還會回購', 'rating': 5, 'date': '2024/12/01'}, {'text': '體積很小，攜帶方便，充電插頭也沒有問題。', 'rating': 5, 'date': '2024/08/15'}]""]",True,0.6069491296158845,positive,0.9104236944238269,True,-0.45406396684267536,negative,0.681095950264013,False,,,,False,,,,False,,,
"[""[{'text': 'ADATA 威剛 R100 行動電源超方便的啦！10000mAh 的電量，還支援 20W 快充，充手機平板超快。最屌的是它有無線磁吸功能，MagSafe 用戶根本就是福利，完全不用帶線，輕鬆又省事。背蓋還有腳架設計，邊充電邊看影片超順。外型簡單大方，放包包裡也不重。總之，出去玩或是日常都可以帶著，用起來超安心！', 'rating': 5, 'date': '2025/0",True,-0.013617861011583035,neutral,0.020426791517374553,True,0.6106623452380378,positive,0.9159935178570566,True,-0.04627620161383791,neutral,0.06941430242075686,True,0.6737551148893444,positive,1.0,True,0.2960415694035663,positive,0.44406235410534944
"[""[{'text': '有點重，容量可，', 'rating': 5, 'date': '2025/10/31'}]""]",True,-0.9005090125050136,negative,1.0,False,,,,False,,,,False,,,,False,,,
