text,重量體積_mentioned,重量體積_score,重量體積_sentiment,重量體積_confidence,充電速度_mentioned,充電速度_score,充電速度_sentiment,充電速度_confidence,接口相容性_mentioned,接口相容性_score,接口相容性_sentiment,接口相容性_confidence,外觀材質_mentioned,外觀材質_score,外觀材質_sentiment,外觀材質_confidence,價格_mentioned,價格_score,價格_sentiment,價格_confidence
"[""[{'text': '沒確定容量到底是多少,但體積小,輕巧好攜帶,因為手機都有裝手機殼磁吸吸不住,不如另外出一版沒有磁吸功能的,不然放在口袋或包內還要避開護照和信用卡', 'rating': 5, 'date': '2025/11/16'}, {'text': '商品質感好，機體本身屬滑感<br/>但不影響磁吸，吸力強很牢固', 'rating': 5, 'date': '2025/10/22",True,0.7258567314364577,positive,1.0,False,,,,False,,,,True,0.7258567314364577,positive,1.0,False,,,
"[""[{'text': '充電時有溫度過高問題', 'rating': 4, 'date': '2025/04/27'}, {'text': '開封充了一陣子電, 就發現LED的顯示有問題, 表示零件品質和品管有問題.', 'rating': 2, 'date': '2025/10/20'}]""]",False,,,,True,-0.8941987473557392,negative,1.0,False,,,,False,,,,False,,,
"[""[{'text': '小朋友愛吃，還會回購', 'rating': 5, 'date': '2024/10/08'}]""]",True,0.6422130186879335,positive,0.9633195280319002,False,,,,False,,,,False,,,,False,,,
"[""[{'text': '好用', 'rating': 5, 'date': '2025/09/06'}, {'text': '手錶充電的地方磁吸很弱，一定要平放充無法用其他角度，沒辦法隨意放在包包裡會滑掉。都是趁用餐休息有桌面的地方比較方便使用。所以如果要同時幫它充電就要找個桌邊如照片才不會卡到。機身滿美的，typeC直插很勞，尚可。', 'rating': 4, 'date': '2025/0",False,,,,True,-0.7463755379603242,negative,1.0,False,,,,True,0.6369594007195868,positive,0.9554391010793801,False,,,
"[""[{'text': '無線充電的感應不穩定，常常沒感應到', 'rating': 2, 'date': '2025/10/25'}, {'text': '無線充電的時候會發熱的很嚴重', 'rating': 1, 'date': '2024/07/26'}]""]",True,-0.8977373324791869,negative,1.0,True,-0.8855872706171951,negative,1.0,True,-0.8855872706171951,negative,1.0,False,,,,False,,,
"[""[{'text': '商品正確 出貨快速', 'rating': 5, 'date': '2025/07/14'}, {'text': '很方便，容量又大', 'rating': 5, 'date': '2025/02/03'}, {'text': '顏色很美！又好用！', 'rating': 5, 'date': '2024/03/07'}]""]",True,-0.7140141360759488,negative,1.0,True,0.7185663619994437,positive,1.0,False,,,,True,0.7185663619994437,positive,1.0,False,,,
"[""[{'text': '是個精品級的產品', 'rating': 5, 'date': '2025/11/03'}]""]",False,,,,False,,,,False,,,,False,,,,False,,,
"[""[{'text': '唯一的遺憾就是當初下單下錯款式', 'rating': 5, 'date': '2024/09/27'}]""]",False,,,,False,,,,False,,,,False,,,,False,,,
"[""[{'text': '希望這次內部線路希望有加強牢固點！', 'rating': 4, 'date': '2025/02/27'}]""]",False,,,,False,,,,True,-0.7547898888855559,negative,1.0,False,,,,False,,,
"[""[{'text': '品質不錯 稍微有點重，總體來說ok', 'rating': 5, 'date': '2025/09/23'}, {'text': '非常難過此次的行動電源品質，根本用沒2次，充了3-4hr 還充不到30趴，然後全滿狀態下2隻手機充不飽，兩隻手機還有20-30趴', 'rating': 1, 'date': '2025/05/18'}, {'text': '無限充電使用一週",True,-0.8687214064430879,negative,1.0,True,-0.6703486322558078,negative,1.0,False,,,,False,,,,False,,,
"[""[{'text': '外觀很可愛，矽膠外框有防震以及孔塞的效果，這樣設計真的超棒。硬要說缺點的話，可能就是因為外框而讓行動電源無法直接跟桌面貼合來達到散熱。', 'rating': 5, 'date': '2025/10/14'}]""]",False,,,,False,,,,True,0.007075146991181671,neutral,0.010612720486772507,True,0.007075146991181671,neutral,0.010612720486772507,False,,,
"[""[{'text': '第一次買有顯示電力跟快充功能行動電源，手機很快就充飽真的非常好用👍👍👍👍👍', 'rating': 5, 'date': '2025/11/16'}]""]",False,,,,True,0.6385922073917202,positive,0.9578883110875802,False,,,,False,,,,False,,,
"[""[{'text': '小巧好攜帶，帶螢幕好用。', 'rating': 5, 'date': '2025/09/19'}, {'text': '只有34Wh而已，即標示虎人！就時刻意魚目混珠，我就這樣被騙人！！！', 'rating': 1, 'date': '2025/08/28'}]""]",True,0.7190228342932935,positive,1.0,True,-0.8996165426386855,negative,1.0,False,,,,False,,,,False,,,
"[""[{'text': '好用👍', 'rating': 5, 'date': '2025/10/09'}, {'text': '我非常非常喜歡 非常非常感謝', 'rating': 5, 'date': '2025/09/20'}, {'text': '還不錯，就大了點、重了點', 'rating': 4, 'date': '2025/09/23'}, {'text': '贈品是壞掉的，充電一段",True,-0.8937375792717145,negative,1.0,True,-0.851282313608363,negative,1.0,False,,,,False,,,,False,,,
"[""[{'text': '充電很方便!', 'rating': 5, 'date': '2025/04/15'}, {'text': '很快就送到了，白色很好看！', 'rating': 5, 'date': '2025/01/27'}, {'text': '沖電快速，可沖Apple Watch 很方便', 'rating': 5, 'date': '2025/01/21'}, {'text': ",False,,,,True,0.2201639859351861,neutral,0.3302459789027792,False,,,,True,0.7181568980183661,positive,1.0,False,,,
"[""[{'text': '容量很大沒錯<br/>但在幫行動電源充電時，整個機身都很燙<br/>不確定是否散熱設計問題<br/>但讓人蠻擔心的，不敢無人時充電', 'rating': 3, 'date': '2025/09/22'}]""]",True,-0.8851243011772634,negative,1.0,True,-0.8475453381048099,negative,1.0,False,,,,True,-0.8475453381048099,negative,1.0,False,,,
"[""[{'text': '非常實用', 'rating': 5, 'date': '2025/10/08'}, {'text': '非常好用，又非常有質感', 'rating': 5, 'date': '2025/05/02'}, {'text': '可用於筆電充電，電量顯示清楚，充放電速度快!  推薦!', 'rating': 5, 'date': '2025/01/23'}, {'text':",True,0.13076739603970577,neutral,0.19615109405955866,True,0.7178352938442383,positive,1.0,False,,,,True,0.7177308016253178,positive,1.0,False,,,
"[""[{'text': '好用的收音機', 'rating': 5, 'date': '2023/12/12'}, {'text': '收到的商品在之前曾經被拆過，還好測試沒有問題。', 'rating': 3, 'date': '2025/04/22'}, {'text': '完全不能使用 需要退貨', 'rating': 1, 'date': '2024/03/09'}]""]",False,,,,False,,,,False,,,,False,,,,False,,,
"[""[{'text': '剛好上架就搶到了', 'rating': 5, 'date': '2025/06/19'}, {'text': '進口商：禾秀洋國際有限公司、產地：中國<br/><br/>能透過轉動把手、太陽能充電<br/>也能用USB線替其他電子產品充電<br/>不知道為何，FM頻道僅有3~4台可收聽<br/>FM 94.3和FM104.9無法收聽，不符合防災的目的<br/><br/>",False,,,,True,-0.8695114560926471,negative,1.0,True,-0.8695114560926471,negative,1.0,False,,,,False,,,
"[""[{'text': '第一次出貨時的商品上無CCC認證,但反應後,後續的換貨處理速度很快~', 'rating': 5, 'date': '2025/08/03'}]""]",False,,,,True,0.7287876151614702,positive,1.0,False,,,,False,,,,False,,,
"[""[{'text': '訂單的詳細規格，其中重量顯示為440g。實際收到的商品規格重量為380g。網站商品頁也有同品牌on air 類似行動電源，型號顯示F12，與第9代不知有無差異，但價格有差異，反應多日尚無回應。', 'rating': 3, 'date': '2023/12/22'}, {'text': '用了幾天 放在包包裡就莫名地熱 然後就沒有反應了', 'rating': 1, 'd",True,-0.8824064930976452,negative,1.0,False,,,,False,,,,False,,,,True,-0.8722768969620226,negative,1.0
"[""[{'text': 'Great', 'rating': 5, 'date': '2025/10/09'}]""]",False,,,,False,,,,False,,,,False,,,,False,,,
"[""[{'text': '吸力強，很有質感', 'rating': 5, 'date': '2024/12/15'}, {'text': '除了質感非常好以外，溫控也真是沒話講👍完全對得上它的價格', 'rating': 5, 'date': '2025/11/12'}, {'text': '很有質感', 'rating': 5, 'date': '2025/09/28'}, {'text': '",True,0.7184876422741858,positive,1.0,True,0.3366099938131942,positive,0.5049149907197913,False,,,,True,0.7197633754344542,positive,1.0,True,0.02789234158215949,neutral,0.04183851237323923
"[""[{'text': '我很喜歡使用這款行充<br/>這是我買的第二顆<br/>外型設計很有質感<br/>就是越種了一點', 'rating': 5, 'date': '2025/09/17'}, {'text': '星期六晚上下單星期日早上收到，無敵效率。', 'rating': 5, 'date': '2025/04/01'}, {'text': '沒什麼大問題，就是以為旁邊的線是連結行動電",True,-0.6185178326742307,negative,0.927776749011346,True,0.6559808331842939,positive,0.9839712497764408,True,0.6559808331842939,positive,0.9839712497764408,True,0.7206581924861956,positive,1.0,False,,,
"[""[{'text': '可充筆電好用。', 'rating': 5, 'date': '2024/10/14'}, {'text': '電力充沛，對於外出家用都是值得信賴的工具', 'rating': 5, 'date': '2025/03/02'}, {'text': '超快的出貨速度，下單後隔天就收到商品了，商品外觀良好，完整無缺，數量也正確無誤，效期也很新，搭配優惠折扣，買起來比去賣場買還",True,-0.050211823832794523,neutral,0.07531773574919179,True,0.6663188162963851,positive,0.9994782244445777,True,-0.2688605810371767,negative,0.40329087155576504,True,0.006947390715817226,neutral,0.01042108607372584,True,0.514778395870901,positive,0.7721675938063515
"[""[{'text': '手持稍微感覺重一點，但放包沒差；<br/>有線輸出入測量都有27~29w(微溫)；無線有啟動到Qi2', 'rating': 5, 'date': '2025/10/02'}, {'text': '無線充電速度不錯，充電時也不會太熱', 'rating': 5, 'date': '2025/02/27'}, {'text': '很快速收到，很棒。', 'rating': ",True,0.04280946983181745,neutral,0.06421420474772618,True,0.6309191747330343,positive,0.9463787620995514,True,-0.7674411771145364,negative,1.0,True,0.6909611449482584,positive,1.0,True,-0.141702100608967,neutral,0.2125531509134505
"[""[{'text': '本身就有在使用同品牌上一代的行動電源,就很滿意原本的品質,也有推薦同事使用,推出有插頭的就想嘗試一下', 'rating': 5, 'date': '2025/11/07'}, {'text': '只要Lightning線再長一公分就可以搭配磁吸固定，還在用Lightning 機種的用戶請再三考慮', 'rating': 5, 'date': '2025/10/13'}]",False,,,,False,,,,True,0.0173383859202643,neutral,0.02600757888039645,False,,,,False,,,
